Division,Team,BBMI_Rank,BBMI_Score,Record,Q_Wins,HCA,Best_Win_Rank,RAW_Points_Scored,RAW_Points_Against,RAW_Point_Difference,RAW_Field_Goal_Percentage,RAW_Three_Point_Percentage,RAW_Effective_Field_Goal_Percentage,RAW_Free_Throw_Percentage,RAW_Offensive_Rebounds_Per_Game,RAW_Defensive_Rebounds_Per_Game,RAW_Rebounds_Per_Game,RAW_Assists_Per_Game,RAW_Steals_Per_Game,RAW_Blocks_Per_Game,RAW_Charges_Taken_Per_Game,RAW_Turnovers_Per_Game,RAW_Q_Wins,RANK_Points_Scored,RANK_Points_Against,RANK_Point_Difference,RANK_Field_Goal_Percentage,RANK_Three_Point_Percentage,RANK_Effective_Field_Goal_Percentage,RANK_Free_Throw_Percentage,RANK_Offensive_Rebounds_Per_Game,RANK_Defensive_Rebounds_Per_Game,RANK_Rebounds_Per_Game,RANK_Assists_Per_Game,RANK_Steals_Per_Game,RANK_Blocks_Per_Game,RANK_Charges_Taken_Per_Game,RANK_Turnovers_Per_Game,RANK_Q_Wins,WTRANK_Points_Scored,WTRANK_Points_Against,WTRANK_Point_Difference,WTRANK_Field_Goal_Percentage,WTRANK_Three_Point_Percentage,WTRANK_Effective_Field_Goal_Percentage,WTRANK_Free_Throw_Percentage,WTRANK_Offensive_Rebounds_Per_Game,WTRANK_Defensive_Rebounds_Per_Game,WTRANK_Rebounds_Per_Game,WTRANK_Assists_Per_Game,WTRANK_Steals_Per_Game,WTRANK_Blocks_Per_Game,WTRANK_Charges_Taken_Per_Game,WTRANK_Turnovers_Per_Game,WTRANK_Q_Wins,WTRANK_TOTAL
2,Whitnall,37,27.1051,15-11,20.44,-1.441,1,69.2,65.9,3.3,0.495,0.346,0.544,0.731,5.8,19.4,25.2,12.1,6.7,1.4,0.0,12.3,20.44,30.721,23.419,29.412,30.708,26.966,28.854,43.202,12.132,23.23,19.261,21.873,21.333,15.417,1.0,28.667,30.556,0.0,2.5527,4.2353,1.3204,0.836,0.1443,0.0,0.0,0.0,1.3097,0.2625,0.9173,0.0771,0.0,2.8667,13.4448,27.9668
2,Fort Atkinson,38,26.9315,13-13,11.02,-1.222,5,61.1,61.8,-0.7,0.4329,0.3187,0.4941,0.6489,8.9208,19.7583,28.6792,12.968,8.168,1.9,0.0,13.3714,11.02,20.736,30.0,24.655,22.384,23.391,22.764,25.197,25.0,23.934,23.799,24.167,26.156,24.427,1.0,24.933,28.654,0.0,3.27,3.5503,0.9625,0.7251,0.1138,0.0,0.0,0.0,1.6183,0.29,1.1247,0.1221,0.0,2.4933,12.608,26.8781
2,Luxemburg-Casco,39,26.8288,16-10,-7.04,-0.272,31,58.1,56.3,1.8,0.45,0.336,0.505,0.546,9.6,20.0,29.6,14.4,10.0,2.4,0.0,14.9,-7.04,17.081,38.8,27.574,25.571,26.03,25.0,3.143,27.433,24.41,25.0,28.572,31.399,29.387,1.0,20.54,25.008,0.0,4.2292,3.9706,1.0995,0.8069,0.125,0.0,0.0,0.0,1.7,0.3429,1.3501,0.1469,0.0,2.054,11.0036,26.8287
2,New Richmond,40,26.4642,16-10,15.26,-1.599,15,79.5,73.7,5.8,0.412,0.307,0.479,0.609,14.5,21.8,36.3,15.0,10.0,1.2,0.0,14.5,15.26,43.532,10.839,32.475,17.865,20.404,19.667,16.643,44.985,27.072,32.038,30.49,31.399,11.812,1.0,21.69,29.511,0.0,1.1814,4.6765,0.7682,0.6325,0.0983,0.0,0.0,0.0,2.1786,0.3659,1.3501,0.0591,0.0,2.169,12.9847,26.4643
2,Stoughton,41,26.0702,12-14,-10.2,-1.078,5,61.3,59.3,2.0,0.4436,0.322,0.5044,0.6485,9.3913,20.5913,29.9826,13.2833,7.9261,1.9318,0.0,13.4,-10.2,20.98,34.0,27.819,24.697,24.234,24.877,25.11,26.685,25.402,25.402,25.0,25.464,25.0,1.0,24.851,24.292,0.0,3.706,4.0059,1.062,0.7513,0.1244,0.0,0.0,0.0,1.7273,0.3,1.0949,0.125,0.0,2.4851,10.6884,26.0703
2,Tomah,42,25.9674,13-13,0.06,-0.853,32,67.5,66.6,0.9,0.431,0.37,0.502,0.752,8.3,21.5,29.8,14.0,6.3,1.5,0.0,11.6,0.06,28.607,22.29,26.471,21.973,29.213,24.385,47.807,22.44,26.657,25.21,27.292,19.955,17.219,1.0,31.333,26.442,0.0,2.4296,3.8118,0.9448,0.9056,0.1219,0.0,0.0,0.0,1.7143,0.3275,0.858,0.0861,0.0,3.1333,11.6343,25.9672
2,West Bend West,43,25.8847,12-14,-7.08,-1.534,30,61.3,58.5,2.8,0.402,0.289,0.454,0.609,14.1,21.6,35.7,10.4,8.9,1.0,0.0,14.9,-7.08,20.98,35.28,28.799,15.703,15.809,14.538,16.643,43.552,26.796,31.408,17.382,28.251,8.208,1.0,20.54,25.0,0.0,3.8455,4.1471,0.6752,0.4901,0.0727,0.0,0.0,0.0,2.1357,0.2086,1.2148,0.041,0.0,2.054,11.0,25.8847
2,Wauwatosa East,44,24.9246,13-13,1.68,-1.677,27,71.5,70.9,0.5,0.439,0.314,0.497,0.654,10.3,20.0,30.3,14.1,9.2,2.4,0.0,13.6,1.68,33.582,15.355,25.98,23.703,22.191,23.359,26.316,29.94,24.41,25.735,27.612,29.109,29.387,1.0,24.276,26.769,0.0,1.6737,3.7412,1.0192,0.6879,0.1168,0.0,0.0,0.0,1.75,0.3313,1.2517,0.1469,0.0,2.4276,11.7782,24.9245
2,Sparta,45,24.6977,12-14,-11.56,-0.31,32,59.8,61.9,-2.1,0.4319,0.3183,0.4931,0.6445,10.1,20.5,30.5,13.9,8.0,2.2,0.0,13.7,-11.56,19.152,29.84,23.446,22.168,23.289,22.559,24.25,29.224,25.276,25.945,26.972,25.675,27.513,1.0,23.989,23.983,0.0,3.2526,3.3762,0.9532,0.722,0.1128,0.0,0.0,0.0,1.7643,0.3237,1.104,0.1376,0.0,2.3989,10.5525,24.6978
2,Pulaski,46,23.9164,11-15,-15.82,-1.449,17,58.5,58.8,-0.3,0.406,0.296,0.471,0.677,9.0,17.3,26.4,11.0,7.8,1.0,0.0,14.1,-15.82,17.569,34.8,25.0,16.568,17.596,18.026,31.36,25.284,19.098,20.826,18.967,25.103,8.208,1.0,22.839,23.016,0.0,3.7932,3.6,0.7124,0.5455,0.0901,0.0,0.0,0.0,1.4162,0.2276,1.0794,0.041,0.0,2.2839,10.127,23.9163
2,Cedarburg,47,23.8737,11-16,-10.26,-3.228,28,62.3,64.5,-2.2,0.452,0.304,0.507,0.61,7.8,22.7,30.5,15.2,6.7,1.7,0.0,15.0,-10.26,22.198,25.677,23.36,25.799,19.638,25.198,16.857,20.379,28.315,25.945,31.13,21.333,20.823,1.0,20.253,24.278,0.0,2.7988,3.3638,1.1094,0.6088,0.126,0.0,0.0,0.0,1.7643,0.3736,0.9173,0.1041,0.0,2.0253,10.6824,23.8738
2,Milwaukee Bradley Tech,48,23.5661,13-13,-25.16,-3.004,15,63.4,64.3,-0.9,0.478,0.303,0.505,0.588,8.9208,19.7583,28.6792,15.8,10.4,2.3,0.0,13.3714,-25.16,23.538,26.0,24.482,28.767,19.383,25.0,12.143,25.0,23.934,23.799,33.049,32.543,28.45,1.0,24.933,20.896,0.0,2.834,3.5254,1.237,0.6009,0.125,0.0,0.0,0.0,1.6183,0.3966,1.3994,0.1422,0.0,2.4933,9.1941,23.5662
2,Waukesha South,49,23.3336,10-17,-4.16,-1.189,25,66.2,72.5,-6.4,0.456,0.325,0.517,0.611,4.7,18.1,22.8,9.8,7.1,1.7,0.0,10.8,-4.16,26.99,12.774,19.734,26.256,25.0,26.186,17.071,7.597,20.672,16.13,15.796,22.712,20.823,1.0,34.381,25.59,0.0,1.3924,2.8417,1.129,0.775,0.1309,0.0,0.0,0.0,1.0969,0.1896,0.9766,0.1041,0.0,3.4381,11.2594,23.3337
2,Martin Luther,50,23.3331,15-13,-3.36,-1.316,13,72.9,75.4,-2.5,0.439,0.319,0.507,0.626,10.0,22.4,32.4,13.3,9.3,1.5,0.0,13.8,-3.36,35.323,8.097,23.101,23.703,23.468,25.198,20.286,28.866,27.901,27.941,25.053,29.396,17.219,1.0,23.701,25.751,0.0,0.8825,3.3265,1.0192,0.7275,0.126,0.0,0.0,0.0,1.9,0.3006,1.264,0.0861,0.0,2.3701,11.3305,23.333
2,Medford,51,23.0741,10-15,-22.28,-0.837,27,63.3,63.9,-0.6,0.416,0.326,0.499,0.609,8.4,15.6,24.0,14.8,9.6,1.3,0.0,13.3714,-22.28,23.416,26.64,24.741,18.73,25.094,23.769,16.643,22.853,15.754,17.696,29.851,30.254,13.615,1.0,24.933,21.549,0.0,2.9038,3.5627,0.8054,0.7779,0.1188,0.0,0.0,0.0,1.2033,0.3582,1.3009,0.0681,0.0,2.4933,9.4817,23.0741
2,Union Grove,52,22.8366,9-16,-15.42,-1.945,22,62.2,64.2,-2.0,0.409,0.257,0.464,0.648,10.8,23.8,34.6,14.0,7.3,2.0,0.0,15.4,-15.42,22.076,26.16,23.532,17.216,7.638,16.59,25.0,31.731,29.834,30.252,27.292,23.401,25.639,1.0,19.103,23.107,0.0,2.8514,3.3887,0.7403,0.2368,0.0829,0.0,0.0,0.0,2.0571,0.3275,1.0062,0.1282,0.0,1.9103,10.1669,22.8963
2,Catholic Memorial,53,22.8082,11-15,-27.84,-1.847,30,65.6,66.8,-1.2,0.4329,0.3187,0.4941,0.6489,8.9208,19.7583,28.6792,12.968,8.168,1.9,0.0,13.3714,-27.84,26.244,21.968,24.223,22.384,23.391,22.764,25.197,25.0,23.934,23.799,24.167,26.156,24.427,1.0,24.933,20.287,0.0,2.3945,3.4881,0.9625,0.7251,0.1138,0.0,0.0,0.0,1.6183,0.29,1.1247,0.1221,0.0,2.4933,8.9264,22.2588
2,St Augustine Prep,54,22.616,11-14,-31.98,-1.595,22,66.6,70.2,-3.6,0.411,0.286,0.465,0.616,10.1,19.0,29.1,14.8,11.0,2.3,0.0,8.7,-31.98,27.488,16.484,22.151,17.649,15.043,16.795,18.143,29.224,22.443,24.348,29.851,34.261,28.45,1.0,42.381,19.347,0.0,1.7967,3.1898,0.7589,0.4663,0.084,0.0,0.0,0.0,1.6557,0.3582,1.4732,0.1422,0.0,4.2381,8.5128,22.6759
2,New Berlin Eisenhower,55,22.5798,7-18,-16.12,-2.217,20,64.4,69.9,-5.5,0.452,0.344,0.523,0.646,7.6,19.6,27.3,12.1,5.4,2.3,0.0,12.0,-16.12,24.756,16.968,20.511,25.799,26.779,26.779,24.571,19.554,23.623,22.0,21.873,16.853,28.45,1.0,29.81,22.948,0.0,1.8495,2.9536,1.1094,0.8301,0.1339,0.0,0.0,0.0,1.496,0.2625,0.7247,0.1422,0.0,2.981,10.097,22.5799
2,Merrill,56,22.3113,11-14,-32.42,-0.757,51,56.6,58.1,-1.5,0.399,0.293,0.471,0.611,9.1,17.1,26.2,12.8,10.6,2.3,0.0,15.2,-32.42,15.254,35.92,23.964,15.054,16.83,18.026,17.071,25.642,18.705,20.565,23.723,33.116,28.45,1.0,19.678,19.247,0.0,3.9153,3.4508,0.6473,0.5217,0.0901,0.0,0.0,0.0,1.3984,0.2847,1.424,0.1422,0.0,1.9678,8.4689,22.3112
2,Pius XI Catholic,57,22.1128,10-16,-28.4,-0.929,28,59.8,64.0,-4.2,0.437,0.339,0.503,0.69,8.5,18.2,26.7,10.8,6.6,1.8,0.0,11.5,-28.4,19.152,26.48,21.633,23.27,26.311,24.59,34.211,23.265,20.869,21.217,18.439,20.989,22.625,1.0,31.714,20.16,0.0,2.8863,3.1152,1.0006,0.8156,0.1229,0.0,0.0,0.0,1.4428,0.2213,0.9025,0.1131,0.0,3.1714,8.8704,22.6621
2,Wilmot Union,58,22.1079,13-14,-22.52,-0.873,52,58.7,63.3,-4.6,0.405,0.308,0.469,0.617,7.7,19.1,26.8,12.7,8.6,1.9,0.0,14.7,-22.52,17.812,27.6,21.288,16.351,20.66,17.615,18.357,19.966,22.639,21.348,23.459,27.392,24.427,1.0,21.115,21.495,0.0,3.0084,3.0654,0.7031,0.6404,0.0881,0.0,0.0,0.0,1.4517,0.2815,1.1779,0.1221,0.0,2.1115,9.4578,22.1079
2,Edgewood,59,21.1219,9-17,-37.88,-2.452,36,63.3,66.2,-2.9,0.4361,0.3309,0.4975,0.6411,8.4208,19.4261,27.9826,12.8042,7.764,1.784,0.0,13.3762,-37.88,23.416,22.935,22.755,23.076,25.552,23.462,23.521,22.938,23.281,22.89,23.734,25.0,22.337,1.0,24.919,18.008,0.0,2.5,3.2768,0.9923,0.7921,0.1173,0.0,0.0,0.0,1.5565,0.2848,1.075,0.1117,0.0,2.4919,7.9235,21.1219
2,Shorewood,60,20.9093,14-14,-25.06,-2.45,32,72.2,70.1,2.1,0.45,0.341,0.527,0.713,5.6,13.2,18.8,6.3,3.7,0.9,0.0,13.4,-25.06,34.453,16.645,27.941,25.571,26.498,27.174,39.254,11.308,11.033,10.913,6.549,10.994,6.406,1.0,24.851,20.918,0.0,1.8143,4.0235,1.0995,0.8214,0.1359,0.0,0.0,0.0,0.7421,0.0786,0.4728,0.032,0.0,2.4851,9.204,20.9092
2,Elkhorn Area,61,20.891,6-19,-32.08,-1.816,36,60.4,67.1,-6.7,0.428,0.324,0.482,0.674,9.6,23.1,32.7,13.6,5.4,2.0,0.0,13.8,-32.08,19.883,21.484,19.475,21.324,24.745,20.282,30.702,27.433,28.867,28.256,26.013,16.853,25.639,1.0,23.701,19.325,0.0,2.3417,2.8044,0.9169,0.7671,0.1014,0.0,0.0,0.0,1.9214,0.3122,0.7247,0.1282,0.0,2.3701,8.5028,20.8909
2,Baraboo,62,20.6896,8-17,-36.76,-1.166,25,57.2,62.7,-5.5,0.407,0.303,0.463,0.655,7.1,17.2,24.3,9.5,7.0,1.2,0.0,12.6,-36.76,15.985,28.56,20.511,16.784,19.383,16.385,26.535,17.493,18.902,18.087,15.004,22.367,11.812,1.0,27.524,18.262,0.0,3.113,2.9536,0.7217,0.6009,0.0819,0.0,0.0,0.0,1.2299,0.18,0.9618,0.0591,0.0,2.7524,8.0354,20.6897
2,Menasha,63,20.2263,9-17,-32.56,-2.759,18,70.7,76.0,-5.2,0.428,0.329,0.5,0.679,8.1,19.6,27.7,13.7,10.8,3.7,0.0,12.8,-32.56,32.587,7.129,20.77,21.324,25.375,23.974,31.798,21.616,23.623,22.522,26.333,33.688,41.567,1.0,26.762,19.216,0.0,0.7771,2.9908,0.9169,0.7866,0.1199,0.0,0.0,0.0,1.5315,0.316,1.4486,0.2078,0.0,2.6762,8.4549,20.2263
2,Shawano,64,19.0744,9-16,-33.04,-0.887,44,57.7,67.6,-9.9,0.406,0.327,0.485,0.695,7.1,17.5,24.6,11.9,6.9,1.3,0.0,15.5,-33.04,16.594,20.677,16.712,16.568,25.187,20.897,35.307,17.493,19.492,18.478,21.345,22.022,13.615,1.0,18.816,19.107,0.0,2.2538,2.4066,0.7124,0.7808,0.1045,0.0,0.0,0.0,1.2565,0.2561,0.947,0.0681,0.0,1.8816,8.4069,19.0743
2,Kewaskum,65,19.0679,7-19,-43.2,-1.328,32,57.1,69.1,-12.0,0.37,0.321,0.44,0.655,15.9,37.0,52.9,11.3,6.7,1.7,0.0,16.0,-43.2,15.863,18.258,14.899,8.784,23.979,11.667,26.535,50.0,48.066,49.475,19.76,21.333,20.823,1.0,17.379,16.8,0.0,1.9901,2.1455,0.3777,0.7433,0.0583,0.0,0.0,0.0,3.3643,0.2371,0.9173,0.1041,0.0,1.7379,7.3921,19.0677
2,Ashwaubenon,66,18.5118,6-20,-41.66,-2.467,41,63.0,70.1,-7.1,0.452,0.324,0.508,0.634,8.9,18.4,27.3,12.3,5.7,1.9,0.0,16.0,-41.66,23.051,16.645,19.129,25.799,24.745,25.296,22.0,24.914,21.262,22.0,22.402,17.887,24.427,1.0,17.379,17.15,0.0,1.8143,2.7546,1.1094,0.7671,0.1265,0.0,0.0,0.0,1.496,0.2688,0.7691,0.1221,0.0,1.7379,7.5459,18.5117
2,Wausau East,67,17.9447,6-20,-39.68,-1.997,43,60.4,72.2,-11.8,0.401,0.305,0.46,0.559,11.8,19.9,31.8,16.5,7.8,1.625,0.0,15.9,-39.68,19.883,13.258,15.072,15.486,19.894,15.769,5.929,35.314,24.213,27.311,35.288,25.103,19.471,1.0,17.667,17.599,0.0,1.4451,2.1704,0.6659,0.6167,0.0788,0.0,0.0,0.0,1.8571,0.4235,1.0794,0.0974,0.0,1.7667,7.7437,17.9447
2,Watertown,68,17.3547,5-20,-39.52,-1.382,25,56.8,70.9,-14.1,0.365,0.272,0.429,0.66,8.7,21.2,29.9,10.5,6.4,3.2,0.0,14.0,-39.52,15.497,15.355,13.086,7.703,11.468,9.41,27.632,24.09,26.243,25.315,17.646,20.299,36.883,1.0,23.126,17.636,0.0,1.6737,1.8844,0.3312,0.3555,0.0471,0.0,0.0,0.0,1.7214,0.2118,0.8729,0.1844,0.0,2.3126,7.7597,17.3547
2,Milwaukee Arts,69,16.5252,8-16,-71.62,-0.897,76,64.6,72.5,-7.9,0.52,0.592,0.571,0.6,5.4,19.3765,28.0824,11.9353,4.3,0.7,0.0,13.7824,-71.62,25.0,12.774,18.439,33.562,50.0,31.522,14.714,10.483,23.183,23.021,21.438,13.062,2.802,1.0,23.752,10.348,0.0,1.3924,2.6552,1.4432,1.55,0.1576,0.0,0.0,0.0,1.5654,0.2573,0.5617,0.014,0.0,2.3752,4.5533,16.5253
2,Reedsburg,70,16.4321,8-17,-71.98,-1.53,23,52.0,62.7,-10.7,0.418,0.291,0.473,0.593,5.0,10.0,15.0,7.0,3.6,0.8,0.0,9.1,-71.98,9.65,28.56,16.022,19.162,16.319,18.436,13.214,8.834,4.738,5.957,8.398,10.65,4.604,1.0,40.857,10.267,0.0,3.113,2.3071,0.824,0.5059,0.0922,0.0,0.0,0.0,0.405,0.1008,0.4579,0.023,0.0,4.0857,4.5174,16.432
2,Lakeland,71,15.8563,7-18,-80.76,-1.645,45,57.0,61.3,-4.3,0.394,0.297,0.455,0.591,10.0,18.1,28.0,13.9,9.9,1.2,0.0,17.7,-80.76,15.741,30.8,21.547,13.973,17.851,14.744,12.786,28.866,20.672,22.913,26.972,31.113,11.812,1.0,12.494,8.274,0.0,3.3572,3.1027,0.6008,0.5534,0.0737,0.0,0.0,0.0,1.5581,0.3237,1.3378,0.0591,0.0,1.2494,3.6404,15.8563
2,Waupaca,72,15.8043,6-19,-78.22,-1.345,61,48.4,59.5,-11.1,0.378,0.291,0.446,0.567,5.8,15.4,21.3,9.5,4.7,0.8,0.0,11.5,-78.22,5.264,33.68,15.676,10.514,16.319,12.897,7.643,12.132,15.361,14.174,15.004,14.441,4.604,1.0,31.714,8.85,0.0,3.6711,2.2574,0.4521,0.5059,0.0645,0.0,0.0,0.0,0.9638,0.18,0.6209,0.023,0.0,3.1714,3.8941,15.8042
2,Tenor/Veritas,73,15.3425,10-13,-60.22,0.87,69,60.6,73.7,-13.2,0.4059,0.3306,0.4676,0.6278,8.85,20.1818,29.3636,11.4909,6.0667,1.6182,0.0,14.9455,-60.22,20.127,10.839,13.863,16.546,25.524,17.328,20.671,24.708,24.767,24.692,20.264,19.151,19.349,1.0,20.409,12.936,0.0,1.1814,1.9963,0.7115,0.7913,0.0866,0.0,0.0,0.0,1.679,0.2432,0.8235,0.0967,0.0,2.0409,5.692,15.3424
2,Milwaukee Marshall,74,14.6639,7-18,-80.58,-2.303,51,57.8,68.7,-11.0,0.4159,0.3254,0.477,0.6271,8.3733,19.7786,28.3857,11.2714,6.1533,1.6429,0.0,14.2714,-80.58,16.716,18.903,15.763,18.708,25.037,19.256,20.521,22.743,23.974,23.416,19.684,19.449,19.794,1.0,22.347,8.314,0.0,2.0605,2.2698,0.8044,0.7762,0.0963,0.0,0.0,0.0,1.5923,0.2362,0.8363,0.099,0.0,2.2347,3.6583,14.664
2,Waukesha North,75,14.5962,7-18,-61.68,-2.267,39,65.0,76.7,-11.6,0.407,0.313,0.469,0.642,9.7,20.3,30.0,12.9,6.7,1.3,0.0,16.1,-61.68,25.498,6.0,15.245,16.784,21.936,17.615,23.714,27.791,25.0,25.42,23.987,21.333,13.615,1.0,17.092,12.605,0.0,0.654,2.1952,0.7217,0.68,0.0881,0.0,0.0,0.0,1.7286,0.2878,0.9173,0.0681,0.0,1.7092,5.5462,14.5962
2,Obama SCTE,76,14.1847,5-14,-59.96,3.344,69,50.1,70.5,-20.4,0.3779,0.2864,0.4362,0.5974,9.3,21.5,30.8235,9.6294,5.9235,1.78,0.0,15.9187,-59.96,7.335,16.0,7.647,10.492,15.145,10.887,14.157,26.358,26.657,26.285,15.346,18.657,22.264,1.0,17.613,12.995,0.0,1.744,1.1012,0.4512,0.4695,0.0544,0.0,0.0,0.0,1.7874,0.1841,0.8023,0.1113,0.0,1.7613,5.718,14.1847
2,Rice Lake,77,13.8824,7-19,-80.92,-1.9,40,53.6,63.8,-10.2,0.407,0.267,0.454,0.593,10.2,18.9,29.1,10.6,8.3,2.3,0.0,19.6,-80.92,11.599,26.8,16.453,16.784,10.191,14.538,13.214,29.582,22.246,24.348,17.91,26.534,28.45,1.0,7.034,8.237,0.0,2.9212,2.3693,0.7217,0.3159,0.0727,0.0,0.0,0.0,1.6557,0.2149,1.141,0.1422,0.0,0.7034,3.6244,13.8824
2,La Crosse Logan,78,10.843,2-23,-84.2,-2.181,45,61.7,79.6,-17.9,0.354,0.389,0.427,0.667,8.9125,20.4937,29.4312,9.7937,5.9313,1.5714,0.0,15.14,-84.2,21.467,1.323,9.806,5.324,30.993,9.0,29.167,24.966,25.268,24.78,15.78,18.684,18.505,1.0,19.851,7.493,0.0,0.1442,1.412,0.2289,0.9608,0.045,0.0,0.0,0.0,1.685,0.1894,0.8034,0.0925,0.0,1.9851,3.2968,10.8431
2,Jefferson,79,10.6836,4-21,-87.3,1.0,87,47.3,73.7,-26.4,0.364,0.254,0.413,0.564,3.1,8.1,11.2,5.2,2.9,2.0,0.0,6.7,-87.3,3.924,10.839,2.468,7.486,6.872,6.128,7.0,1.0,1.0,1.0,3.642,8.237,25.639,1.0,50.0,6.789,0.0,1.1814,0.3553,0.3219,0.213,0.0306,0.0,0.0,0.0,0.068,0.0437,0.3542,0.1282,0.0,5.0,2.9871,10.6834
2,West Bend East,80,10.585,4-21,-84.12,-1.808,58,53.4,73.6,-20.1,0.385,0.324,0.456,0.631,7.8,24.4,32.2,11.2,4.2,2.6,0.0,19.4,-84.12,11.355,11.0,7.906,12.027,24.745,14.949,21.357,20.379,30.663,27.731,19.495,12.717,31.261,1.0,7.609,7.511,0.0,1.199,1.1385,0.5172,0.7671,0.0747,0.0,0.0,0.0,1.8857,0.2339,0.5468,0.1563,0.0,0.7609,3.3047,10.5848
2,Marinette,81,10.4055,6-20,-110.0,-1.478,37,52.8,65.9,-13.1,0.371,0.282,0.435,0.623,8.1,20.3,28.4,10.3,6.3,1.8,0.0,16.9,-110.0,10.624,23.419,13.95,9.0,14.021,10.641,19.643,21.616,25.0,23.435,17.117,19.955,22.625,1.0,14.793,1.636,0.0,2.5527,2.0087,0.387,0.4347,0.0532,0.0,0.0,0.0,1.5936,0.2054,0.858,0.1131,0.0,1.4793,0.7197,10.4054
2,Grafton,82,10.2736,3-22,-88.3,-1.403,89,52.1,74.8,-22.6,0.365,0.282,0.434,0.607,15.0,38.4,53.4,9.6,5.0,1.2,0.0,20.5,-88.3,9.772,9.065,5.748,7.703,14.021,10.436,16.214,46.776,50.0,50.0,15.268,15.474,11.812,1.0,4.448,6.562,0.0,0.988,0.8277,0.3312,0.4347,0.0522,0.0,0.0,0.0,3.4,0.1832,0.6654,0.0591,0.0,0.4448,2.8872,10.2735
2,Green Bay East,83,10.2631,5-19,-74.98,-1.165,55,48.5,73.0,-24.4,0.376,0.253,0.418,0.562,8.3,17.9,26.3,7.4,5.0,1.8,0.0,18.0,-74.98,5.386,11.968,4.194,10.081,6.617,7.154,6.571,22.44,20.279,20.696,9.455,15.474,22.625,1.0,11.632,9.586,0.0,1.3045,0.604,0.4335,0.2051,0.0358,0.0,0.0,0.0,1.4073,0.1135,0.6654,0.1131,0.0,1.1632,4.2177,10.2631
2,Green Bay West,84,10.1289,1-23,-94.22,-0.992,83,55.0,79.5,-24.5,0.378,0.276,0.447,0.583,11.8,33.8,45.7,10.9,7.5,1.3,0.0,15.1,-94.22,13.305,1.484,4.108,10.514,12.489,13.103,11.071,35.314,43.646,41.912,18.703,24.09,13.615,1.0,19.966,5.218,0.0,0.1617,0.5915,0.4521,0.3872,0.0655,0.0,0.0,0.0,2.85,0.2244,1.0359,0.0681,0.0,1.9966,2.2959,10.1289
2,Cudahy,85,8.8525,6-20,-97.28,-1.045,69,59.0,79.8,-20.9,0.371,0.259,0.418,0.549,10.5,16.3,26.8,7.7,8.8,0.6,0.0,12.8,-97.28,18.178,1.0,7.216,9.0,8.149,7.154,3.786,30.657,17.131,21.348,10.248,27.965,1.0,1.0,26.762,4.523,0.0,0.109,1.0391,0.387,0.2526,0.0358,0.0,0.0,0.0,1.4517,0.123,1.2025,0.005,0.0,2.6762,1.9902,9.2721
2,Antigo,86,8.0332,4-20,-98.24,-0.386,96,48.0,69.1,-21.1,0.379,0.231,0.415,0.536,3.8,8.5,12.3,4.2,4.1,1.3,0.0,15.6733,-98.24,4.777,18.258,7.043,10.73,1.0,6.538,1.0,3.886,1.787,2.435,1.0,12.373,13.615,1.0,18.318,4.305,0.0,1.9901,1.0142,0.4614,0.031,0.0327,0.0,0.0,0.0,0.1656,0.012,0.532,0.0681,0.0,1.8318,1.8943,8.0332
2,Portage,87,7.4398,2-23,-104.3,-0.532,59,50.5,77.2,-26.7,0.3682,0.2805,0.4249,0.5928,9.16,22.37,31.55,8.56,5.66,2.0,0.0,16.6222,-104.3,7.822,5.194,2.209,8.395,13.638,8.569,13.171,25.857,27.859,27.048,12.52,17.749,25.639,1.0,15.591,2.93,0.0,0.5661,0.318,0.361,0.4228,0.0428,0.0,0.0,0.0,1.8393,0.1502,0.7632,0.1282,0.0,1.5591,1.289,7.4397
2,Green Bay Southwest,88,6.2548,1-24,-112.8,-1.456,79,44.9,73.0,-28.1,0.334,0.247,0.388,0.612,15.2,36.3,51.5,9.8,3.0,2.5,0.0,21.4,-112.8,1.0,11.968,1.0,1.0,5.085,1.0,17.286,47.493,47.099,48.004,15.796,8.582,30.324,1.0,1.862,1.0,0.0,1.3045,0.144,0.043,0.1576,0.005,0.0,0.0,0.0,3.2643,0.1896,0.369,0.1516,0.0,0.1862,0.44,6.2548
2,South Milwaukee,89,5.9391,1-26,-109.88,-1.049,85,51.6,78.8,-27.2,0.379,0.298,0.429,0.55,7.4,18.8,26.2,9.1,9.7,3.5,0.0,21.7,-109.88,9.162,2.613,1.777,10.73,18.106,9.41,4.0,18.73,22.049,20.565,13.947,30.54,39.693,1.0,1.0,1.663,0.0,0.2848,0.2559,0.4614,0.5613,0.0471,0.0,0.0,0.0,1.3984,0.1674,1.3132,0.1985,0.0,0.1,0.7317,5.5197
3,Lake Mills,1,43.4073,26-3,125.08,-1.141,12,73.1,51.7,21.4,0.524,0.435,0.643,0.5,7.6,23.4,31.0,17.9,9.6,2.1,0.0,11.4048,125.08,33.832,37.355,45.381,44.76,50.0,50.0,9.501,18.641,34.559,25.697,40.323,31.995,25.893,1.0,34.898,49.658,0.0,4.0717,6.5349,1.9247,1.55,0.25,0.0,0.0,0.0,1.7474,0.4839,1.3758,0.1295,0.0,3.4898,21.8497,43.4074
