team,team-div,date,opp,opp-div,location,result,team-score,opp-score,teamline,teamwin%
Chippewa Falls,1.0,2026-01-16 00:00:00+00:00,New Richmond,2.0,Away,L,61.0,82.0,7.5,0.21095114170851695
Chippewa Falls,1.0,2026-01-20 00:00:00+00:00,Menomonie,2.0,Home,L,53.0,64.0,8.5,0.18607737896371102
Chippewa Falls,1.0,2026-01-23 00:00:00+00:00,Eau Claire Memorial,1.0,Away,L,52.0,59.0,2.5,0.4048206169944204
Chippewa Falls,1.0,2026-01-27 00:00:00+00:00,Stevens Point,1.0,Away,L,66.0,83.0,17.5,0.026952023872598988
Chippewa Falls,1.0,2026-01-29 00:00:00+00:00,River Falls,2.0,Home,L,48.0,64.0,11.5,0.10560919061834272
Chippewa Falls,1.0,2026-02-03 00:00:00+00:00,Hudson,1.0,Home,L,58.0,82.0,9.5,0.153969646240398
Chippewa Falls,1.0,2026-02-06 00:00:00+00:00,Rice Lake,2.0,Home,W,77.0,68.0,-3.5,0.640077766221391
Chippewa Falls,1.0,2026-02-10 00:00:00+00:00,Marshfield,1.0,Away,L,37.0,75.0,18.5,0.024927051135418817
Chippewa Falls,1.0,2026-02-13 00:00:00+00:00,Eau Claire North,1.0,Home,L,62.0,64.0,3.5,0.3660918314294206
Chippewa Falls,1.0,2026-02-17 00:00:00+00:00,Wisconsin Rapids,1.0,Home,L,66.0,71.0,-2.5,0.5663586882249786
Chippewa Falls,1.0,2026-02-20 00:00:00+00:00,Menomonie,2.0,Away,L,62.0,73.0,9.5,0.15320444261095537
Chippewa Falls,1.0,2026-02-23 00:00:00+00:00,Sparta,2.0,Home,W,70.0,63.0,0.5,0.4984042351337684
Chippewa Falls,1.0,2026-02-26 00:00:00+00:00,New Richmond,2.0,Home,,,,6.5,0.26514756575981185
Chippewa Falls,1.0,2026-03-03 00:00:00+00:00,Wisconsin Rapids,1.0,Home,,,,-2.5,0.5663586882249786
D.C. Everest,1.0,2025-11-28 00:00:00+00:00,Superior,1.0,Home,L,61.0,76.0,-5.5,0.7195899902489408
D.C. Everest,1.0,2025-11-29 00:00:00+00:00,Eau Claire North,1.0,Home,W,87.0,65.0,-15.5,0.955042490370654
D.C. Everest,1.0,2025-12-02 00:00:00+00:00,Ashwaubenon,2.0,Away,W,76.0,57.0,-19.5,0.982310776495132
D.C. Everest,1.0,2025-12-09 00:00:00+00:00,Medford,2.0,Home,,,,-21.5,0.9897651157937407
D.C. Everest,1.0,2025-12-12 00:00:00+00:00,Wausau West,1.0,Away,W,79.0,53.0,-12.5,0.9020713065573838
D.C. Everest,1.0,2025-12-19 00:00:00+00:00,Marshfield,1.0,Away,L,64.0,70.0,2.5,0.41454051035542894
D.C. Everest,1.0,2025-12-22 00:00:00+00:00,Green Bay Preble,1.0,Home,W,65.0,52.0,-13.5,0.9208058432304334
D.C. Everest,1.0,2025-12-29 00:00:00+00:00,Lakeland,2.0,Home,W,91.0,60.0,-22.5,0.9917290598025972
D.C. Everest,1.0,2026-01-02 00:00:00+00:00,River Falls,2.0,Home,W,93.0,68.0,-7.5,0.7846066497268696
D.C. Everest,1.0,2026-01-03 00:00:00+00:00,West Salem,2.0,Home,W,100.0,78.0,-9.5,0.8289612446867292
D.C. Everest,1.0,2026-01-09 00:00:00+00:00,Wisconsin Rapids,1.0,Home,W,95.0,54.0,-20.5,0.9862792489877295
D.C. Everest,1.0,2026-01-10 00:00:00+00:00,Adams-Friendship,3.0,Away,W,73.0,51.0,-18.5,0.9752993105585759
D.C. Everest,1.0,2026-01-13 00:00:00+00:00,Chippewa Falls,1.0,Away,W,74.0,54.0,-16.5,0.9595365685717928
D.C. Everest,1.0,2026-01-16 00:00:00+00:00,Wausau East,2.0,Home,W,93.0,66.0,-22.5,0.9917290598025972
D.C. Everest,1.0,2026-01-20 00:00:00+00:00,Merrill,2.0,Home,W,73.0,49.0,-22.5,0.9917290598025972
D.C. Everest,1.0,2026-01-23 00:00:00+00:00,Stevens Point,1.0,Away,,,,2.5,0.42768404544166394
D.C. Everest,1.0,2026-01-27 00:00:00+00:00,Eau Claire Memorial,1.0,Home,W,92.0,71.0,-16.5,0.9638464350275148
D.C. Everest,1.0,2026-01-29 00:00:00+00:00,Wausau West,1.0,Home,W,70.0,52.0,-15.5,0.9482212443519982
D.C. Everest,1.0,2026-02-06 00:00:00+00:00,Marshfield,1.0,Home,W,82.0,77.0,-3.5,0.6102022299322516
D.C. Everest,1.0,2026-02-07 00:00:00+00:00,Medford,2.0,Home,W,93.0,57.0,-21.5,0.9897651157937407
D.C. Everest,1.0,2026-02-10 00:00:00+00:00,Stevens Point,1.0,Away,W,62.0,49.0,2.5,0.42768404544166394
D.C. Everest,1.0,2026-02-12 00:00:00+00:00,Wisconsin Rapids,1.0,Away,W,81.0,45.0,-17.5,0.9720903940130613
D.C. Everest,1.0,2026-02-14 00:00:00+00:00,Hudson,1.0,Away,W,84.0,59.0,-4.5,0.6861749632673297
D.C. Everest,1.0,2026-02-17 00:00:00+00:00,Mosinee,3.0,Away,W,84.0,78.0,-2.5,0.6016617874547495
D.C. Everest,1.0,2026-02-20 00:00:00+00:00,Wausau East,2.0,Away,W,88.0,70.0,-19.5,0.982310776495132
D.C. Everest,1.0,2026-02-26 00:00:00+00:00,Stevens Point,1.0,Home,,,,-4.5,0.6829080070486601
D.C. Everest,1.0,2026-03-06 00:00:00+00:00,Chippewa Falls OR Wisconsin Rapids,1.0,Home,,,,,0.9994408874461953
De Pere,1.0,2025-12-06 00:00:00+00:00,Pewaukee,1.0,Away,W,83.0,76.0,-8.5,0.8257064391209405
De Pere,1.0,2025-12-12 00:00:00+00:00,Green Bay Southwest,2.0,Away,W,83.0,39.0,-20.5,0.9883759685290762
De Pere,1.0,2025-12-16 00:00:00+00:00,Sheboygan North,1.0,Home,W,86.0,65.0,-9.5,0.8373371608081357
De Pere,1.0,2025-12-19 00:00:00+00:00,Bay Port,1.0,Home,W,80.0,52.0,-5.5,0.7046406636093732
De Pere,1.0,2025-12-29 00:00:00+00:00,Milwaukee Academy of Science,2.0,Home,W,84.0,81.0,-10.5,0.8709994327775854
De Pere,1.0,2025-12-30 00:00:00+00:00,Neenah,1.0,Home,W,59.0,56.0,-8.5,0.8172424014155537
De Pere,1.0,2026-01-03 00:00:00+00:00,West De Pere,2.0,Away,L,64.0,66.0,-3.5,0.6429085685481961
De Pere,1.0,2026-01-06 00:00:00+00:00,Manitowoc Lincoln,1.0,Home,W,74.0,46.0,-17.5,0.9693055364963175
De Pere,1.0,2026-01-09 00:00:00+00:00,Ashwaubenon,2.0,Away,W,87.0,65.0,-20.5,0.9883759685290762
De Pere,1.0,2026-01-10 00:00:00+00:00,Homestead,1.0,Home,L,54.0,57.0,-7.5,0.7903316816094239
De Pere,1.0,2026-01-13 00:00:00+00:00,Green Bay Preble,1.0,Away,W,76.0,67.0,-11.5,0.8884443014923457
De Pere,1.0,2026-01-16 00:00:00+00:00,Pulaski,2.0,Home,W,68.0,55.0,-18.5,0.9748990311350186
De Pere,1.0,2026-01-20 00:00:00+00:00,West De Pere,2.0,Home,W,56.0,43.0,-8.5,0.8081579223563434
De Pere,1.0,2026-01-22 00:00:00+00:00,Notre Dame,2.0,Home,W,71.0,65.0,-7.5,0.771163418108132
De Pere,1.0,2026-01-24 00:00:00+00:00,Nicolet,2.0,Home,W,89.0,71.0,-12.5,0.8997304379516519
De Pere,1.0,2026-01-27 00:00:00+00:00,Green Bay Southwest,2.0,Home,W,94.0,31.0,-23.5,0.9947330895693279
De Pere,1.0,2026-01-30 00:00:00+00:00,Sheboygan North,1.0,Away,W,77.0,59.0,-5.5,0.7077979112678249
De Pere,1.0,2026-02-03 00:00:00+00:00,Ashwaubenon,2.0,Home,W,88.0,66.0,-23.5,0.9947330895693279
De Pere,1.0,2026-02-06 00:00:00+00:00,Bay Port,1.0,Away,L,51.0,81.0,1.5,0.46737773013257156
De Pere,1.0,2026-02-10 00:00:00+00:00,Pulaski,2.0,Away,W,68.0,38.0,-15.5,0.9525183306796385
De Pere,1.0,2026-02-13 00:00:00+00:00,Green Bay Preble,1.0,Home,W,76.0,53.0,-14.5,0.9419751532075111
De Pere,1.0,2026-02-20 00:00:00+00:00,Manitowoc Lincoln,1.0,Away,W,60.0,40.0,-14.5,0.9432005754773285
De Pere,1.0,2026-02-21 00:00:00+00:00,Middleton,1.0,Away,W,80.0,71.0,1.5,0.46006791392911484
De Pere,1.0,2026-02-26 00:00:00+00:00,Notre Dame,2.0,Away,,,,-0.5,0.5008784782509424
De Pere,1.0,2026-03-06 00:00:00+00:00,Oconomowoc OR Manitowoc Lincoln,1.0,Home,,,,,0.9996869139957744
Eau Claire Memorial,1.0,2025-12-02 00:00:00+00:00,Oshkosh North,1.0,Away,L,59.0,84.0,15.5,0.05346795188009286
Eau Claire Memorial,1.0,2025-12-06 00:00:00+00:00,Waupun,3.0,Home,W,68.0,59.0,-5.5,0.725598762682897
Eau Claire Memorial,1.0,2025-12-11 00:00:00+00:00,New Richmond,2.0,Home,L,77.0,87.0,3.5,0.349501498217125
Eau Claire Memorial,1.0,2025-12-13 00:00:00+00:00,Waunakee,1.0,Home,L,46.0,83.0,12.5,0.08427330148483599
Eau Claire Memorial,1.0,2025-12-16 00:00:00+00:00,Superior,1.0,Home,L,48.0,58.0,11.5,0.112077136710676
Eau Claire Memorial,1.0,2025-12-19 00:00:00+00:00,River Falls,2.0,Home,W,68.0,60.0,9.5,0.15640739951922006
Eau Claire Memorial,1.0,2025-12-22 00:00:00+00:00,Chippewa Falls,1.0,Away,W,59.0,57.0,-2.5,0.5951793830055796
Eau Claire Memorial,1.0,2025-12-29 00:00:00+00:00,La Crosse Central,2.0,Away,L,55.0,59.0,13.5,0.06746279778767754
Eau Claire Memorial,1.0,2026-01-03 00:00:00+00:00,Holmen,1.0,Home,L,64.0,78.0,5.5,0.2772229877766701
Eau Claire Memorial,1.0,2026-01-06 00:00:00+00:00,Hudson,1.0,Home,,,,7.5,0.21808804829800174
Eau Claire Memorial,1.0,2026-01-09 00:00:00+00:00,Rice Lake,2.0,Away,W,53.0,43.0,-5.5,0.7240535068065684
Eau Claire Memorial,1.0,2026-01-13 00:00:00+00:00,Marshfield,1.0,Home,L,53.0,74.0,14.5,0.06459127318475136
Eau Claire Memorial,1.0,2026-01-16 00:00:00+00:00,Menomonie,2.0,Away,L,66.0,68.0,7.5,0.21713742602278432
Eau Claire Memorial,1.0,2026-01-20 00:00:00+00:00,Eau Claire North,1.0,Home,L,74.0,82.0,1.5,0.45964292809957624
Eau Claire Memorial,1.0,2026-01-23 00:00:00+00:00,Chippewa Falls,1.0,Home,W,59.0,52.0,-2.5,0.5951793830055796
Eau Claire Memorial,1.0,2026-01-27 00:00:00+00:00,D.C. Everest,1.0,Away,L,71.0,92.0,16.5,0.03615356497248521
Eau Claire Memorial,1.0,2026-01-30 00:00:00+00:00,New Richmond,2.0,Away,L,71.0,78.0,5.5,0.2869774591871524
Eau Claire Memorial,1.0,2026-02-03 00:00:00+00:00,River Falls,2.0,Away,L,53.0,82.0,12.5,0.0990277816090978
Eau Claire Memorial,1.0,2026-02-06 00:00:00+00:00,Hudson,1.0,Away,L,62.0,89.0,9.5,0.15400479548036233
Eau Claire Memorial,1.0,2026-02-10 00:00:00+00:00,Hudson,1.0,Home,L,49.0,61.0,7.5,0.21808804829800174
Eau Claire Memorial,1.0,2026-02-13 00:00:00+00:00,Rice Lake,2.0,Home,W,60.0,38.0,-5.5,0.725598762682897
Eau Claire Memorial,1.0,2026-02-17 00:00:00+00:00,Stevens Point,1.0,Away,L,60.0,67.0,15.5,0.04582879956750609
Eau Claire Memorial,1.0,2026-02-20 00:00:00+00:00,Eau Claire North,1.0,Away,W,80.0,71.0,1.5,0.4564942332570223
Eau Claire Memorial,1.0,2026-02-23 00:00:00+00:00,Medford,2.0,Away,W,73.0,59.0,-5.5,0.6986230801126535
Eau Claire Memorial,1.0,2026-02-26 00:00:00+00:00,Menomonie,2.0,Home,,,,6.5,0.25734396346621347
Eau Claire Memorial,1.0,2026-03-06 00:00:00+00:00,Stevens Point,1.0,Home,,,,12.5,0.09319512209494706
Eau Claire North,1.0,2025-11-28 00:00:00+00:00,Wausau East,2.0,Home,W,87.0,72.0,-6.5,0.7607835822920035
Eau Claire North,1.0,2025-11-29 00:00:00+00:00,D.C. Everest,1.0,Home,L,65.0,87.0,13.5,0.08148159678350084
Eau Claire North,1.0,2025-12-02 00:00:00+00:00,La Crosse Logan,2.0,Home,W,85.0,51.0,-6.5,0.7607835822920035
Eau Claire North,1.0,2025-12-05 00:00:00+00:00,Wausau West,1.0,Home,W,72.0,46.0,1.5,0.47605253327786723
Eau Claire North,1.0,2025-12-12 00:00:00+00:00,Rice Lake,2.0,Away,L,47.0,61.0,-6.5,0.7568667588660197
Eau Claire North,1.0,2025-12-16 00:00:00+00:00,Marshfield,1.0,Home,L,65.0,91.0,13.5,0.07955613509053687
Eau Claire North,1.0,2025-12-19 00:00:00+00:00,New Richmond,2.0,Home,L,78.0,94.0,2.5,0.39073770949363806
Eau Claire North,1.0,2025-12-20 00:00:00+00:00,Tomah,2.0,Home,L,62.0,67.0,-0.5,0.5022796577674148
Eau Claire North,1.0,2026-01-06 00:00:00+00:00,Menomonie,2.0,Away,,,,6.5,0.2480736738404567
Eau Claire North,1.0,2026-01-09 00:00:00+00:00,Chippewa Falls,1.0,Home,L,60.0,61.0,-3.5,0.6368902114807287
Eau Claire North,1.0,2026-01-13 00:00:00+00:00,Wisconsin Rapids,1.0,Away,W,71.0,62.0,-5.5,0.6947407014964775
Eau Claire North,1.0,2026-01-16 00:00:00+00:00,River Falls,2.0,Home,L,63.0,82.0,8.5,0.18404323152787497
Eau Claire North,1.0,2026-01-20 00:00:00+00:00,Eau Claire Memorial,1.0,Away,W,82.0,74.0,-1.5,0.5403570719004238
Eau Claire North,1.0,2026-01-23 00:00:00+00:00,Hudson,1.0,Away,L,72.0,80.0,8.5,0.17929004344188457
Eau Claire North,1.0,2026-01-27 00:00:00+00:00,Hudson,1.0,Home,L,55.0,57.0,6.5,0.2516211880834436
Eau Claire North,1.0,2026-01-30 00:00:00+00:00,Rice Lake,2.0,Home,W,67.0,60.0,-6.5,0.7607835822920035
Eau Claire North,1.0,2026-02-03 00:00:00+00:00,New Richmond,2.0,Away,L,78.0,99.0,4.5,0.32243405162344446
Eau Claire North,1.0,2026-02-06 00:00:00+00:00,Menomonie,2.0,Home,L,54.0,56.0,5.5,0.29381084767392207
Eau Claire North,1.0,2026-02-10 00:00:00+00:00,Holmen,1.0,Away,L,75.0,82.0,5.5,0.29313435214153766
Eau Claire North,1.0,2026-02-12 00:00:00+00:00,Menomonie,2.0,Away,W,68.0,64.0,6.5,0.2480736738404567
Eau Claire North,1.0,2026-02-13 00:00:00+00:00,Chippewa Falls,1.0,Away,W,64.0,62.0,-3.5,0.6339081685705794
Eau Claire North,1.0,2026-02-17 00:00:00+00:00,Superior,1.0,Home,L,64.0,77.0,10.5,0.1343014365447456
Eau Claire North,1.0,2026-02-20 00:00:00+00:00,Eau Claire Memorial,1.0,Home,L,71.0,80.0,-1.5,0.5435057667429777
Eau Claire North,1.0,2026-02-21 00:00:00+00:00,La Crosse Central,2.0,Away,L,50.0,93.0,13.5,0.08171559892745911
Eau Claire North,1.0,2026-02-26 00:00:00+00:00,River Falls,2.0,Away,,,,11.5,0.11785503478592081
Eau Claire North,1.0,2026-03-06 00:00:00+00:00,Kaukauna,1.0,Home,,,,14.5,0.05613599132343941
Fond du Lac,1.0,2025-12-02 00:00:00+00:00,Waunakee,1.0,Home,L,52.0,60.0,9.5,0.1558753027027334
Fond du Lac,1.0,2025-12-05 00:00:00+00:00,Oshkosh West,1.0,Home,L,60.0,65.0,-0.5,0.5205585831298009
Fond du Lac,1.0,2025-12-06 00:00:00+00:00,Homestead,1.0,Home,L,68.0,79.0,7.5,0.21612907847945884
Fond du Lac,1.0,2025-12-09 00:00:00+00:00,Bay Port,1.0,Home,L,47.0,68.0,9.5,0.14568725546602684
Fond du Lac,1.0,2025-12-12 00:00:00+00:00,Kaukauna,1.0,Away,L,42.0,59.0,14.5,0.06295730388089334
Fond du Lac,1.0,2025-12-16 00:00:00+00:00,Kimberly,1.0,Home,L,65.0,76.0,8.5,0.19945890440286163
Fond du Lac,1.0,2025-12-19 00:00:00+00:00,Hortonville,1.0,Away,W,66.0,52.0,-5.5,0.7264868873118646
Fond du Lac,1.0,2025-12-22 00:00:00+00:00,Oshkosh North,1.0,Home,L,44.0,77.0,9.5,0.1573681847458064
Fond du Lac,1.0,2025-12-27 00:00:00+00:00,Monona Grove,1.0,Home,L,58.0,63.0,5.5,0.28743664251541734
Fond du Lac,1.0,2025-12-28 00:00:00+00:00,Cedarburg,2.0,Home,L,61.0,68.0,-5.5,0.7054014837843021
Fond du Lac,1.0,2026-01-06 00:00:00+00:00,Appleton East,1.0,Away,W,68.0,53.0,-8.5,0.8215617884307098
Fond du Lac,1.0,2026-01-09 00:00:00+00:00,Neenah,1.0,Home,L,37.0,70.0,6.5,0.24572639068404517
Fond du Lac,1.0,2026-01-13 00:00:00+00:00,Appleton North,1.0,Home,L,42.0,61.0,13.5,0.08102317277832476
Fond du Lac,1.0,2026-01-16 00:00:00+00:00,Appleton West,1.0,Away,W,67.0,57.0,-5.5,0.7118053837603335
Fond du Lac,1.0,2026-01-23 00:00:00+00:00,Oshkosh West,1.0,Away,,,,-0.5,0.5205585831298009
Fond du Lac,1.0,2026-01-27 00:00:00+00:00,Kaukauna,1.0,Home,L,51.0,62.0,12.5,0.09143009425810672
Fond du Lac,1.0,2026-01-30 00:00:00+00:00,Kimberly,1.0,Away,W,60.0,52.0,8.5,0.19945890440286163
Fond du Lac,1.0,2026-02-03 00:00:00+00:00,Hortonville,1.0,Home,L,58.0,61.0,-5.5,0.7264868873118646
Fond du Lac,1.0,2026-02-06 00:00:00+00:00,Oshkosh North,1.0,Away,L,52.0,62.0,11.5,0.106237928038788
Fond du Lac,1.0,2026-02-10 00:00:00+00:00,Hartford,1.0,Away,L,62.0,68.0,7.5,0.22526212476921373
Fond du Lac,1.0,2026-02-12 00:00:00+00:00,Oshkosh West,1.0,Away,W,56.0,53.0,-0.5,0.5205585831298009
Fond du Lac,1.0,2026-02-13 00:00:00+00:00,Appleton East,1.0,Home,W,62.0,59.0,-8.5,0.8215617884307098
Fond du Lac,1.0,2026-02-17 00:00:00+00:00,Neenah,1.0,Away,W,51.0,49.0,9.5,0.15575131869344774
Fond du Lac,1.0,2026-02-20 00:00:00+00:00,Appleton North,1.0,Away,L,55.0,60.0,15.5,0.050886581852535286
Fond du Lac,1.0,2026-02-26 00:00:00+00:00,Appleton West,1.0,Home,,,,-5.5,0.7118053837603335
Fond du Lac,1.0,2026-03-06 00:00:00+00:00,Hartford,1.0,Home,,,,6.5,0.23521555705445918
Franklin,1.0,2025-11-29 00:00:00+00:00,Racine Lutheran,3.0,Home,,,,1.5,0.4540880682949396
Franklin,1.0,2025-12-02 00:00:00+00:00,Milwaukee Reagan,1.0,Home,W,70.0,63.0,-2.5,0.607442950828857
Franklin,1.0,2025-12-05 00:00:00+00:00,Racine Case,1.0,Home,L,56.0,64.0,5.5,0.3078316385456279
Franklin,1.0,2025-12-12 00:00:00+00:00,Racine Park,1.0,Away,W,66.0,53.0,2.5,0.39195692578995517
Franklin,1.0,2025-12-16 00:00:00+00:00,Muskego,1.0,Home,W,61.0,55.0,0.5,0.48732222854818674
Franklin,1.0,2025-12-20 00:00:00+00:00,Arrowhead,1.0,Away,L,45.0,86.0,9.5,0.15167023159258286
Franklin,1.0,2025-12-27 00:00:00+00:00,Atlantic Coast,1.0,Home,W,61.0,51.0,,0.9813081819054835
Franklin,1.0,2025-12-28 00:00:00+00:00,Lakota East,1.0,Home,L,30.0,52.0,,0.9813081819054835
Franklin,1.0,2025-12-29 00:00:00+00:00,Sickles,1.0,Home,L,63.0,65.0,,0.9813081819054835
Franklin,1.0,2026-01-06 00:00:00+00:00,Kenosha Bradford,1.0,Away,W,57.0,55.0,2.5,0.4120704478709426
Franklin,1.0,2026-01-08 00:00:00+00:00,Kenosha Tremper,1.0,Home,W,83.0,48.0,-10.5,0.8729018777489816
Franklin,1.0,2026-01-13 00:00:00+00:00,Waukesha West,2.0,Home,L,71.0,80.0,3.5,0.3796308400966414
Franklin,1.0,2026-01-17 00:00:00+00:00,Greendale,2.0,Home,W,72.0,64.0,1.5,0.4551450228794504
Franklin,1.0,2026-01-21 00:00:00+00:00,Oak Creek,1.0,Home,L,67.0,79.0,1.5,0.4540880682949396
Franklin,1.0,2026-01-27 00:00:00+00:00,Racine Horlick,1.0,Home,W,96.0,50.0,-9.5,0.8416119948286191
Franklin,1.0,2026-01-28 00:00:00+00:00,Kenosha Indian Trail,1.0,Away,W,56.0,54.0,-8.5,0.8060839559295597
Franklin,1.0,2026-01-30 00:00:00+00:00,Racine Case,1.0,Away,L,58.0,76.0,8.5,0.1942389593492905
Franklin,1.0,2026-02-03 00:00:00+00:00,Racine Park,1.0,Home,L,52.0,60.0,2.5,0.41007993215995975
Franklin,1.0,2026-02-05 00:00:00+00:00,Racine Lutheran,3.0,Home,L,59.0,77.0,1.5,0.4540880682949396
Franklin,1.0,2026-02-07 00:00:00+00:00,Breck School,1.0,Home,W,70.0,65.0,,0.9813081819054835
Franklin,1.0,2026-02-10 00:00:00+00:00,Kenosha Bradford,1.0,Home,L,70.0,73.0,2.5,0.43040649043404544
Franklin,1.0,2026-02-12 00:00:00+00:00,Kenosha Tremper,1.0,Away,W,64.0,51.0,-10.5,0.8628762637074587
Franklin,1.0,2026-02-14 00:00:00+00:00,Milwaukee King,1.0,Home,W,56.0,51.0,-4.5,0.6730014099193705
Franklin,1.0,2026-02-19 00:00:00+00:00,Kenosha Indian Trail,1.0,Home,W,68.0,59.0,-8.5,0.8187043258545538
Franklin,1.0,2026-02-26 00:00:00+00:00,Racine Horlick,1.0,Away,,,,-9.5,0.8300144158344502
Franklin,1.0,2026-03-06 00:00:00+00:00,Milwaukee South,1.0,Home,,,,2.5,0.42221575666890004
Franklin,1.0,2026-12-28 00:00:00+00:00,,1.0,Away,,,,-16.5,0.9666203882229516
Franklin,1.0,2026-12-29 00:00:00+00:00,,1.0,Away,,,,-16.5,0.9666203882229516
Germantown,1.0,2025-12-03 00:00:00+00:00,New Berlin Eisenhower,2.0,Home,W,68.0,67.0,-10.5,0.8608049681705969
Germantown,1.0,2025-12-09 00:00:00+00:00,Wauwatosa West,2.0,Away,L,50.0,75.0,5.5,0.28749977096596613
Germantown,1.0,2025-12-12 00:00:00+00:00,Brookfield Central,2.0,Home,L,71.0,77.0,1.5,0.43939573349469674
Germantown,1.0,2025-12-16 00:00:00+00:00,West Allis Hale,1.0,Away,W,87.0,59.0,-14.5,0.9426916646271782
Germantown,1.0,2025-12-19 00:00:00+00:00,Brookfield East,1.0,Home,W,92.0,80.0,5.5,0.2717222423794835
Germantown,1.0,2025-12-20 00:00:00+00:00,Wisconsin Lutheran,1.0,Away,L,52.0,69.0,14.5,0.06358798884497247
Germantown,1.0,2025-12-27 00:00:00+00:00,West De Pere,2.0,Home,L,56.0,58.0,1.5,0.4645624649200254
Germantown,1.0,2026-01-06 00:00:00+00:00,Marquette University,1.0,Away,W,55.0,52.0,-3.5,0.6179114221889526
Germantown,1.0,2026-01-09 00:00:00+00:00,Menomonee Falls,1.0,Home,W,65.0,56.0,0.5,0.4850868980331628
Germantown,1.0,2026-01-13 00:00:00+00:00,Hamilton,1.0,Away,W,78.0,42.0,-8.5,0.8091223489235281
Germantown,1.0,2026-01-17 00:00:00+00:00,Pewaukee,1.0,Home,L,58.0,68.0,-2.5,0.6047728776126845
Germantown,1.0,2026-01-22 00:00:00+00:00,Wauwatosa East,2.0,Home,W,70.0,66.0,-6.5,0.7410577063898214
Germantown,1.0,2026-01-24 00:00:00+00:00,Sheboygan North,1.0,Home,W,82.0,79.0,-0.5,0.509373712620111
Germantown,1.0,2026-01-27 00:00:00+00:00,Wauwatosa West,2.0,Home,L,81.0,90.0,3.5,0.37328397249654754
Germantown,1.0,2026-01-30 00:00:00+00:00,Brookfield Central,2.0,Away,W,56.0,51.0,3.5,0.3830053557093475
Germantown,1.0,2026-02-03 00:00:00+00:00,West Allis Hale,1.0,Home,W,85.0,57.0,-14.5,0.9449474359739005
Germantown,1.0,2026-02-05 00:00:00+00:00,Brookfield East,1.0,Away,W,74.0,73.0,9.5,0.1651486667784067
Germantown,1.0,2026-02-07 00:00:00+00:00,Totino-Grace,1.0,Home,L,69.0,98.0,,0.9930520462123228
Germantown,1.0,2026-02-10 00:00:00+00:00,Marquette University,1.0,Home,W,73.0,69.0,-3.5,0.6254942373454557
Germantown,1.0,2026-02-13 00:00:00+00:00,Menomonee Falls,1.0,Away,L,68.0,87.0,1.5,0.44406663967649435
Germantown,1.0,2026-02-17 00:00:00+00:00,Hamilton,1.0,Home,W,97.0,67.0,-8.5,0.8145021140504668
Germantown,1.0,2026-02-20 00:00:00+00:00,Whitnall,2.0,Away,W,74.0,64.0,-6.5,0.7580363477769272
Germantown,1.0,2026-02-23 00:00:00+00:00,Waterford,2.0,Away,L,63.0,79.0,5.5,0.3080096389210123
Germantown,1.0,2026-02-26 00:00:00+00:00,Wauwatosa East,2.0,Away,,,,-4.5,0.6708723391840653
Germantown,1.0,2026-03-06 00:00:00+00:00,Green Bay Preble,1.0,Home,,,,-6.5,0.7295652194403912
Green Bay Preble,1.0,2025-12-02 00:00:00+00:00,Green Bay East,2.0,Home,W,64.0,49.0,-9.5,0.8533792101290112
Green Bay Preble,1.0,2025-12-06 00:00:00+00:00,Monona Grove,1.0,Home,W,57.0,41.0,4.5,0.3174858877605703
Green Bay Preble,1.0,2025-12-08 00:00:00+00:00,Appleton West,1.0,Away,W,72.0,65.0,-5.5,0.7190426911014358
Green Bay Preble,1.0,2025-12-12 00:00:00+00:00,Notre Dame,2.0,Home,L,52.0,68.0,7.5,0.22241155060328868
Green Bay Preble,1.0,2025-12-16 00:00:00+00:00,Pulaski,2.0,Away,L,44.0,67.0,-3.5,0.650498501782875
Green Bay Preble,1.0,2025-12-19 00:00:00+00:00,Green Bay Southwest,2.0,Home,W,69.0,50.0,-9.5,0.8533792101290112
Green Bay Preble,1.0,2025-12-22 00:00:00+00:00,D.C. Everest,1.0,Away,L,52.0,65.0,13.5,0.07919415676956666
Green Bay Preble,1.0,2025-12-29 00:00:00+00:00,Southern Door,4.0,Home,W,75.0,40.0,-9.5,0.8533792101290112
Green Bay Preble,1.0,2025-12-30 00:00:00+00:00,Mosinee,3.0,Home,L,55.0,72.0,2.5,0.4207113246500066
Green Bay Preble,1.0,2026-01-02 00:00:00+00:00,Manitowoc Lincoln,1.0,Away,W,69.0,55.0,-3.5,0.6175723656365475
Green Bay Preble,1.0,2026-01-06 00:00:00+00:00,Sheboygan North,1.0,Away,L,67.0,80.0,7.5,0.23082027191337218
Green Bay Preble,1.0,2026-01-09 00:00:00+00:00,West De Pere,2.0,Away,L,41.0,53.0,8.5,0.1796061925091059
Green Bay Preble,1.0,2026-01-13 00:00:00+00:00,De Pere,1.0,Home,L,67.0,76.0,11.5,0.11155569850765432
Green Bay Preble,1.0,2026-01-16 00:00:00+00:00,Bay Port,1.0,Home,L,60.0,71.0,9.5,0.16628183436200195
Green Bay Preble,1.0,2026-01-20 00:00:00+00:00,Manitowoc Lincoln,1.0,Home,L,36.0,59.0,-3.5,0.6420433379312204
Green Bay Preble,1.0,2026-01-23 00:00:00+00:00,Ashwaubenon,2.0,Away,,,,-9.5,0.8379879616182044
Green Bay Preble,1.0,2026-01-27 00:00:00+00:00,Notre Dame,2.0,Away,L,59.0,96.0,12.5,0.10011279965031658
